WP_232671254.1	WP_232671254.1
WP_024454344.1	WP_024454344.1
WP_024454344.1	WP_062659687.1
WP_168588520.1	WP_168588520.1
WP_188489312.1	WP_188489312.1
WP_188489312.1	WP_253662541.1
WP_183319793.1	WP_183319793.1
WP_183370322.1	WP_183370322.1
WP_084837357.1	WP_084837357.1
WP_011209975.1	WP_011209975.1
WP_245627292.1	WP_245627292.1
WP_179483133.1	WP_179483133.1
WP_179483133.1	WP_233766238.1
WP_179483133.1	WP_208047569.1
WP_082749072.1	WP_082749072.1
WP_242599910.1	WP_242599910.1
WP_242599910.1	WP_243768413.1
WP_230619405.1	WP_230619405.1
WP_166398157.1	WP_166398157.1
WP_183530133.1	WP_183530133.1
WP_148134159.1	WP_148134159.1
WP_017936751.1	WP_017936751.1
WP_231984514.1	WP_231984514.1
WP_231984514.1	WP_231987871.1
WP_231984514.1	WP_253867823.1
WP_245707264.1	WP_245707264.1
WP_245707264.1	WP_037048760.1
WP_245707264.1	WP_232868005.1
WP_127948111.1	WP_127948111.1
WP_234805867.1	WP_234805867.1
WP_070377795.1	WP_070377795.1
WP_242658165.1	WP_242658165.1
WP_242658165.1	WP_229827506.1
WP_066164452.1	WP_066164452.1
WP_021598933.1	WP_021598933.1
WP_021598933.1	WP_250361852.1
WP_021598933.1	WP_075020035.1
WP_028938040.1	WP_028938040.1
WP_013809152.1	WP_013809152.1
WP_013809152.1	WP_064438587.1
WP_236401886.1	WP_236401886.1
WP_179558618.1	WP_179558618.1
WP_188829517.1	WP_188829517.1
WP_235909897.1	WP_235909897.1
WP_171704413.1	WP_171704413.1
WP_225962845.1	WP_225962845.1
WP_116173094.1	WP_116173094.1
WP_123272406.1	WP_123272406.1
WP_091109831.1	WP_091109831.1
WP_221585484.1	WP_221585484.1
WP_242767677.1	WP_242767677.1
WP_163771248.1	WP_163771248.1
WP_121807044.1	WP_121807044.1
WP_229878600.1	WP_229878600.1
WP_229878600.1	WP_234354770.1
WP_255280863.1	WP_255280863.1
WP_169247855.1	WP_169247855.1
WP_226980745.1	WP_226980745.1
WP_233213371.1	WP_233213371.1
WP_234897419.1	WP_234897419.1
WP_236981139.1	WP_236981139.1
WP_236981139.1	WP_213016726.1
WP_085271929.1	WP_085271929.1
WP_225978467.1	WP_225978467.1
WP_209898104.1	WP_209898104.1
WP_068744644.1	WP_068744644.1
WP_224966059.1	WP_224966059.1
WP_141849158.1	WP_141849158.1
WP_228499093.1	WP_228499093.1
WP_067506368.1	WP_067506368.1
WP_233153620.1	WP_233153620.1
WP_233153620.1	WP_088286118.1
WP_038683233.1	WP_038683233.1
WP_027716010.1	WP_027716010.1
WP_218045421.1	WP_218045421.1
WP_218045421.1	WP_234941252.1
WP_218045421.1	WP_155916483.1
WP_218045421.1	WP_076192622.1
WP_218045421.1	WP_067765313.1
WP_218045421.1	WP_076241816.1
WP_218045421.1	WP_166902601.1
WP_218045421.1	WP_090424607.1
WP_218045421.1	WP_019344465.1
WP_218045421.1	WP_070186363.1
WP_240761154.1	WP_240761154.1
WP_240761154.1	WP_218620714.1
WP_207568990.1	WP_207568990.1
WP_085179206.1	WP_085179206.1
WP_037192610.1	WP_037192610.1
WP_037192610.1	WP_064062539.1
WP_037192610.1	WP_255028928.1
WP_037192610.1	WP_112320177.1
WP_037192610.1	WP_006553545.1
WP_037192610.1	WP_213934165.1
WP_079671634.1	WP_079671634.1
WP_079671634.1	WP_052612938.1
WP_079671634.1	WP_005077617.1
WP_079671634.1	WP_074331153.1
WP_079671634.1	WP_052615292.1
WP_079671634.1	WP_005070646.1
WP_079671634.1	WP_100522094.1
WP_079671634.1	WP_100520282.1
WP_079671634.1	WP_119622219.1
WP_079671634.1	WP_119588714.1
WP_079671634.1	WP_005105740.1
WP_079671634.1	WP_206497028.1
WP_079671634.1	WP_005117192.1
WP_079671634.1	WP_043076439.1
WP_079671634.1	WP_100470243.1
WP_079671634.1	WP_005089036.1
WP_241997068.1	WP_241997068.1
WP_007728309.1	WP_007728309.1
WP_007728309.1	WP_094271863.1
WP_007728309.1	WP_033236400.1
WP_007728309.1	WP_243619788.1
WP_007728309.1	WP_153212759.1
WP_007728309.1	WP_242484596.1
WP_166870956.1	WP_166870956.1
WP_073456360.1	WP_073456360.1
WP_043515728.1	WP_043515728.1
WP_032385640.1	WP_032385640.1
WP_032385640.1	WP_204846492.1
WP_032385640.1	WP_032373911.1
WP_032385640.1	WP_027496273.1
WP_032385640.1	WP_032408039.1
WP_032385640.1	WP_094650218.1
WP_032385640.1	WP_032400159.1
WP_032385640.1	WP_135046952.1
WP_032385640.1	WP_094626476.1
WP_032385640.1	WP_032368354.1
WP_032385640.1	WP_094718535.1
WP_032385640.1	WP_094715820.1
WP_032385640.1	WP_032388189.1
WP_032385640.1	WP_032383537.1
WP_032385640.1	WP_167329334.1
WP_032385640.1	WP_206492106.1
WP_032385640.1	WP_032376603.1
WP_208974179.1	WP_208974179.1
WP_106281291.1	WP_106281291.1
WP_014805739.1	WP_014805739.1
WP_246264034.1	WP_246264034.1
WP_125035208.1	WP_125035208.1
WP_255714795.1	WP_255714795.1
WP_239101810.1	WP_239101810.1
WP_219959695.1	WP_219959695.1
WP_153547669.1	WP_153547669.1
WP_153547669.1	WP_128375186.1
WP_189879732.1	WP_189879732.1
WP_091619013.1	WP_091619013.1
WP_107705866.1	WP_107705866.1
WP_211901820.1	WP_211901820.1
WP_221468152.1	WP_221468152.1
WP_182691367.1	WP_182691367.1
WP_085146506.1	WP_085146506.1
WP_085146506.1	WP_110883516.1
WP_085233431.1	WP_085233431.1
WP_220165414.1	WP_220165414.1
WP_220257696.1	WP_220257696.1
WP_220257696.1	WP_147257106.1
WP_220257696.1	WP_142106851.1
WP_239532524.1	WP_239532524.1
WP_091935457.1	WP_091935457.1
WP_084483987.1	WP_084483987.1
WP_084483987.1	WP_083898215.1
WP_084483987.1	WP_084508008.1
WP_113810871.1	WP_113810871.1
WP_203828539.1	WP_203828539.1
WP_232796836.1	WP_232796836.1
WP_012835462.1	WP_012835462.1
WP_040167478.1	WP_040167478.1
WP_083275515.1	WP_083275515.1
WP_086537233.1	WP_086537233.1
WP_086537233.1	WP_064569451.1
WP_086537233.1	WP_101822384.1
WP_086537233.1	WP_010842290.1
WP_086537233.1	WP_004020574.1
WP_086537233.1	WP_247450000.1
WP_086537233.1	WP_068970107.1
WP_086537233.1	WP_137810342.1
WP_086537233.1	WP_058252361.1
WP_086537233.1	WP_137811378.1
WP_086537233.1	WP_238421339.1
WP_255792267.1	WP_255792267.1
WP_255792267.1	WP_255797826.1
WP_255792267.1	WP_146362136.1
WP_066275072.1	WP_066275072.1
WP_200846770.1	WP_200846770.1
WP_221367736.1	WP_221367736.1
WP_133825767.1	WP_133825767.1
WP_149432904.1	WP_149432904.1
WP_230758986.1	WP_230758986.1
WP_230758986.1	WP_018332343.1
WP_091288610.1	WP_091288610.1
WP_159663414.1	WP_159663414.1
WP_159663414.1	WP_086725128.1
WP_159663414.1	WP_189316534.1
WP_099383924.1	WP_099383924.1
WP_054046050.1	WP_054046050.1
WP_179720756.1	WP_179720756.1
WP_179720756.1	WP_150070004.1
WP_179720756.1	WP_093275776.1
WP_179720756.1	WP_132494007.1
WP_179720756.1	WP_093149414.1
WP_141929143.1	WP_141929143.1
WP_210588505.1	WP_210588505.1
WP_006367872.1	WP_006367872.1
WP_006367872.1	WP_123932569.1
WP_006367872.1	WP_208792190.1
WP_006367872.1	WP_014361020.1
WP_006367872.1	WP_079930696.1
WP_207840359.1	WP_207840359.1
WP_207840359.1	WP_084895807.1
WP_207840359.1	WP_110472098.1
WP_155525757.1	WP_155525757.1
WP_155525757.1	WP_106958462.1
WP_155525757.1	WP_195074953.1
WP_155525757.1	WP_218403259.1
WP_155525757.1	WP_231509059.1
WP_155525757.1	WP_231983037.1
WP_155525757.1	WP_233429834.1
WP_155525757.1	WP_227462963.1
WP_153414524.1	WP_153414524.1
WP_091273757.1	WP_091273757.1
WP_167478108.1	WP_167478108.1
WP_167478108.1	WP_225725624.1
WP_257503926.1	WP_257503926.1
WP_093720014.1	WP_093720014.1
WP_039741528.1	WP_039741528.1
WP_211281948.1	WP_211281948.1
WP_109489588.1	WP_109489588.1
WP_244187428.1	WP_244187428.1
WP_244187428.1	WP_036395330.1
WP_244187428.1	WP_075541477.1
WP_244187428.1	WP_075511116.1
WP_244187428.1	WP_244601840.1
WP_244187428.1	WP_082275391.1
WP_244187428.1	WP_075547026.1
WP_070938502.1	WP_070938502.1
WP_070938502.1	WP_134049026.1
WP_070938502.1	WP_078280424.1
WP_070938502.1	WP_078333136.1
WP_144590409.1	WP_144590409.1
WP_236999020.1	WP_236999020.1
WP_182345901.1	WP_182345901.1
WP_182345901.1	WP_143907111.1
WP_182345901.1	WP_200170676.1
WP_224123815.1	WP_224123815.1
WP_026401609.1	WP_026401609.1
WP_026401609.1	WP_151007814.1
WP_026401609.1	WP_163064634.1
WP_026401609.1	WP_229818064.1
WP_026401609.1	WP_067793579.1
WP_026401609.1	WP_131942942.1
WP_026401609.1	WP_131879256.1
WP_026401609.1	WP_132158040.1
WP_026401609.1	WP_131988671.1
WP_026401609.1	WP_141969834.1
WP_026401609.1	WP_132052151.1
WP_026401609.1	WP_131952102.1
WP_199286766.1	WP_199286766.1
WP_199286766.1	WP_101523276.1
WP_199286766.1	WP_234412474.1
WP_199286766.1	WP_188420628.1
WP_199286766.1	WP_191480159.1
WP_199286766.1	WP_172212309.1
WP_037175312.1	WP_037175312.1
WP_037175312.1	WP_032374071.1
WP_037175312.1	WP_068373334.1
WP_245700527.1	WP_245700527.1
WP_212553384.1	WP_212553384.1
WP_075847789.1	WP_075847789.1
WP_221447069.1	WP_221447069.1
WP_120023277.1	WP_120023277.1
WP_120023277.1	WP_098514159.1
WP_231482272.1	WP_231482272.1
WP_149432389.1	WP_149432389.1
WP_039780881.1	WP_039780881.1
WP_039780881.1	WP_194809629.1
WP_039780881.1	WP_245716894.1
WP_039780881.1	WP_198163817.1
WP_039780881.1	WP_245660442.1
WP_039780881.1	WP_223273802.1
WP_039780881.1	WP_258081024.1
WP_039780881.1	WP_218000990.1
WP_055792608.1	WP_055792608.1
WP_055792608.1	WP_045823731.1
WP_059141818.1	WP_059141818.1
WP_059141818.1	WP_125759729.1
WP_246537720.1	WP_246537720.1
WP_232543648.1	WP_232543648.1
WP_253734714.1	WP_253734714.1
WP_231776813.1	WP_231776813.1
WP_103834606.1	WP_103834606.1
WP_103834606.1	WP_052867975.1
WP_034436980.1	WP_034436980.1
WP_040096881.1	WP_040096881.1
WP_116539648.1	WP_116539648.1
WP_011895886.1	WP_011895886.1
WP_072478286.1	WP_072478286.1
WP_251732491.1	WP_251732491.1
WP_227919464.1	WP_227919464.1
WP_227919464.1	WP_007236662.1
WP_225835882.1	WP_225835882.1
WP_225835882.1	WP_142147981.1
WP_225835882.1	WP_014671059.1
WP_225835882.1	WP_189896495.1
WP_005170140.1	WP_005170140.1
WP_214290027.1	WP_214290027.1
WP_207687447.1	WP_207687447.1
WP_228096227.1	WP_228096227.1
WP_228096227.1	WP_073680318.1
WP_228096227.1	WP_003892808.1
WP_213442849.1	WP_213442849.1
WP_205844170.1	WP_205844170.1
WP_105943269.1	WP_105943269.1
WP_156112049.1	WP_156112049.1
WP_156112049.1	WP_114718805.1
WP_156112049.1	WP_127915653.1
WP_142100005.1	WP_142100005.1
WP_008376051.1	WP_008376051.1
WP_008376051.1	WP_205329410.1
WP_036300994.1	WP_036300994.1
WP_036300994.1	WP_100810923.1
WP_245861787.1	WP_245861787.1
WP_179724133.1	WP_179724133.1
WP_083884317.1	WP_083884317.1
WP_083884317.1	WP_084494998.1
WP_081878369.1	WP_081878369.1
WP_081878369.1	WP_107659446.1
WP_081878369.1	WP_194831898.1
WP_081878369.1	WP_147138040.1
WP_081878369.1	WP_150400801.1
WP_081878369.1	WP_135233540.1
WP_222194675.1	WP_222194675.1
WP_024805704.1	WP_024805704.1
WP_082564151.1	WP_082564151.1
WP_030877724.1	WP_030877724.1
WP_143175806.1	WP_143175806.1
WP_224785933.1	WP_224785933.1
WP_220187936.1	WP_220187936.1
WP_220187936.1	WP_225921403.1
WP_220187936.1	WP_211177108.1
WP_220187936.1	WP_246245180.1
WP_217451605.1	WP_217451605.1
WP_217451605.1	WP_251080143.1
WP_217451605.1	WP_248826947.1
WP_091043883.1	WP_091043883.1
WP_091043883.1	WP_165110195.1
WP_091043883.1	WP_008355688.1
WP_254189418.1	WP_254189418.1
WP_219413840.1	WP_219413840.1
WP_212527655.1	WP_212527655.1
WP_119595456.1	WP_119595456.1
WP_246316483.1	WP_246316483.1
WP_182609472.1	WP_182609472.1
WP_163664222.1	WP_163664222.1
WP_163664222.1	WP_234938688.1
WP_163664222.1	WP_216615849.1
WP_163664222.1	WP_003881929.1
WP_163664222.1	WP_064895315.1
WP_163664222.1	WP_055110001.1
WP_163664222.1	WP_066901464.1
WP_221216454.1	WP_221216454.1
WP_221216454.1	WP_091517060.1
WP_221216454.1	WP_145936591.1
WP_051660122.1	WP_051660122.1
WP_051660122.1	WP_207760728.1
WP_051660122.1	WP_201274584.1
WP_051660122.1	WP_197935782.1
WP_051660122.1	WP_071947490.1
WP_051660122.1	WP_197748119.1
WP_051660122.1	WP_047329087.1
WP_051660122.1	WP_085976072.1
WP_051660122.1	WP_221220597.1
WP_051660122.1	WP_179470107.1
WP_051660122.1	WP_199203148.1
WP_051660122.1	WP_221218787.1
WP_051660122.1	WP_225933631.1
WP_051660122.1	WP_232248083.1
WP_051660122.1	WP_110918665.1
WP_064886301.1	WP_064886301.1
WP_006895669.1	WP_006895669.1
WP_195085618.1	WP_195085618.1
WP_195085618.1	WP_040774178.1
WP_195085618.1	WP_195066783.1
WP_195085618.1	WP_195094854.1
WP_195085618.1	WP_159924962.1
WP_195085618.1	WP_233068579.1
WP_195085618.1	WP_223520489.1
WP_195085618.1	WP_195153288.1
WP_195085618.1	WP_083894773.1
WP_195085618.1	WP_195031798.1
WP_195085618.1	WP_249644558.1
WP_195085618.1	WP_083899653.1
WP_195085618.1	WP_181722866.1
WP_195085618.1	WP_195044322.1
WP_195085618.1	WP_084485636.1
WP_195085618.1	WP_083880899.1
WP_195085618.1	WP_083887366.1
WP_195085618.1	WP_084489424.1
WP_195085618.1	WP_174186046.1
WP_195085618.1	WP_084467210.1
WP_195085618.1	WP_159843406.1
WP_195085618.1	WP_083864063.1
WP_195085618.1	WP_084498704.1
WP_085019161.1	WP_085019161.1
WP_205651861.1	WP_205651861.1
WP_207400185.1	WP_207400185.1
WP_037144199.1	WP_037144199.1
WP_173489994.1	WP_173489994.1
WP_239149453.1	WP_239149453.1
WP_239149453.1	WP_171402341.1
WP_239149453.1	WP_232838557.1
WP_239149453.1	WP_229713716.1
WP_239149453.1	WP_229713807.1
WP_239149453.1	WP_037735546.1
WP_239149453.1	WP_240982791.1
WP_239149453.1	WP_235034773.1
WP_239149453.1	WP_046731306.1
WP_239149453.1	WP_006379776.1
WP_239149453.1	WP_164415385.1
WP_253662564.1	WP_253662564.1
WP_051725841.1	WP_051725841.1
WP_110004988.1	WP_110004988.1
WP_071066652.1	WP_071066652.1
WP_071066652.1	WP_112109157.1
WP_219067855.1	WP_219067855.1
WP_183321139.1	WP_183321139.1
WP_044883243.1	WP_044883243.1
WP_044883243.1	WP_251746079.1
WP_044883243.1	WP_011604712.1
WP_072842753.1	WP_072842753.1
WP_247051564.1	WP_247051564.1
WP_026303233.1	WP_026303233.1
WP_200948297.1	WP_200948297.1
WP_146341668.1	WP_146341668.1
WP_031469039.1	WP_031469039.1
WP_027507084.1	WP_027507084.1
WP_027507084.1	WP_222629310.1
WP_027507084.1	WP_222628855.1
WP_027507084.1	WP_222650833.1
WP_027507084.1	WP_222651149.1
WP_027507084.1	WP_222640473.1
WP_199703716.1	WP_199703716.1
WP_204332291.1	WP_204332291.1
WP_028643615.1	WP_028643615.1
WP_141936974.1	WP_141936974.1
WP_245634791.1	WP_245634791.1
WP_142259239.1	WP_142259239.1
WP_145225552.1	WP_145225552.1
WP_202948845.1	WP_202948845.1
WP_202948845.1	WP_200865200.1
WP_255684898.1	WP_255684898.1
WP_179658468.1	WP_179658468.1
WP_179658468.1	WP_141779654.1
WP_235947701.1	WP_235947701.1
WP_235947701.1	WP_232291947.1
WP_235947701.1	WP_235825806.1
WP_244905432.1	WP_244905432.1
WP_145022242.1	WP_145022242.1
WP_112427832.1	WP_112427832.1
WP_112427832.1	WP_151726664.1
WP_217493101.1	WP_217493101.1
WP_211284859.1	WP_211284859.1
WP_238889213.1	WP_238889213.1
WP_252394835.1	WP_252394835.1
WP_206037663.1	WP_206037663.1
WP_163733650.1	WP_163733650.1
WP_245773252.1	WP_245773252.1
WP_029721333.1	WP_029721333.1
WP_172157266.1	WP_172157266.1
WP_172157266.1	WP_218589979.1
WP_052851098.1	WP_052851098.1
WP_231241073.1	WP_231241073.1
WP_241895842.1	WP_241895842.1
WP_056680815.1	WP_056680815.1
WP_056680815.1	WP_179657326.1
WP_236807035.1	WP_236807035.1
WP_135147066.1	WP_135147066.1
WP_135147066.1	WP_207225870.1
WP_157320967.1	WP_157320967.1
WP_157320967.1	WP_150462734.1
WP_109864114.1	WP_109864114.1
WP_257635391.1	WP_257635391.1
WP_243469735.1	WP_243469735.1
WP_046258303.1	WP_046258303.1
WP_093830946.1	WP_093830946.1
WP_207007000.1	WP_207007000.1
WP_040706267.1	WP_040706267.1
WP_006541655.1	WP_006541655.1
WP_153744171.1	WP_153744171.1
WP_188587400.1	WP_188587400.1
WP_072030259.1	WP_072030259.1
WP_255659085.1	WP_255659085.1
WP_255659085.1	WP_202417896.1
WP_239571344.1	WP_239571344.1
WP_217996375.1	WP_217996375.1
WP_152582067.1	WP_152582067.1
WP_055597778.1	WP_055597778.1
WP_190262889.1	WP_190262889.1
WP_014467569.1	WP_014467569.1
WP_109562001.1	WP_109562001.1
WP_083736087.1	WP_083736087.1
WP_208852503.1	WP_208852503.1
WP_208852503.1	WP_197746755.1
WP_208852503.1	WP_197095495.1
WP_208852503.1	WP_207546149.1
WP_208852503.1	WP_196771119.1
WP_208852503.1	WP_196773195.1
WP_208852503.1	WP_238956833.1
WP_208852503.1	WP_008260833.1
WP_208852503.1	WP_233042229.1
WP_208852503.1	WP_208619995.1
WP_208852503.1	WP_198346941.1
WP_208852503.1	WP_009957100.1
WP_208852503.1	WP_201358779.1
WP_208852503.1	WP_225346538.1
WP_208852503.1	WP_197512356.1
WP_208852503.1	WP_196771469.1
WP_208852503.1	WP_255641908.1
WP_005625398.1	WP_005625398.1
WP_085670033.1	WP_085670033.1
WP_085670033.1	WP_083112841.1
WP_211697904.1	WP_211697904.1
WP_131576677.1	WP_131576677.1
WP_026917275.1	WP_026917275.1
WP_210716989.1	WP_210716989.1
WP_026240363.1	WP_026240363.1
WP_192165965.1	WP_192165965.1
WP_010229645.1	WP_010229645.1
WP_104196868.1	WP_104196868.1
WP_104196868.1	WP_104192431.1
WP_104196868.1	WP_174844313.1
WP_104196868.1	WP_104127128.1
WP_104196868.1	WP_134530092.1
WP_104196868.1	WP_134546968.1
WP_231025301.1	WP_231025301.1
WP_161692904.1	WP_161692904.1
WP_255413750.1	WP_255413750.1
WP_142023705.1	WP_142023705.1
WP_067693752.1	WP_067693752.1
WP_066909612.1	WP_066909612.1
WP_235433540.1	WP_235433540.1
WP_232806953.1	WP_232806953.1
WP_221857323.1	WP_221857323.1
WP_066887409.1	WP_066887409.1
WP_067576398.1	WP_067576398.1
WP_067576398.1	WP_101439001.1
WP_067576398.1	WP_009076821.1
WP_067576398.1	WP_020658596.1
WP_067576398.1	WP_033289515.1
WP_067576398.1	WP_116199920.1
WP_067576398.1	WP_037355134.1
WP_067576398.1	WP_043833371.1
WP_235987537.1	WP_235987537.1
WP_089508026.1	WP_089508026.1
WP_055637871.1	WP_055637871.1
WP_257952840.1	WP_257952840.1
WP_250853101.1	WP_250853101.1
WP_202952063.1	WP_202952063.1
WP_202952063.1	WP_211340198.1
WP_197939601.1	WP_197939601.1
WP_197939601.1	WP_211244005.1
WP_197939601.1	WP_179968143.1
WP_197939601.1	WP_239722137.1
WP_197939601.1	WP_207768460.1
WP_197939601.1	WP_198048898.1
WP_197939601.1	WP_201263620.1
WP_197939601.1	WP_197493799.1
WP_003923362.1	WP_003923362.1
WP_003923362.1	WP_048890275.1
WP_003923362.1	WP_172468606.1
WP_098957458.1	WP_098957458.1
WP_098957458.1	WP_147104008.1
WP_098957458.1	WP_013677708.1
WP_127954974.1	WP_127954974.1
WP_179486619.1	WP_179486619.1
WP_097211003.1	WP_097211003.1
WP_097211003.1	WP_072750956.1
WP_097211003.1	WP_027500597.1
WP_097211003.1	WP_245222299.1
WP_053755282.1	WP_053755282.1
WP_087623491.1	WP_087623491.1
WP_097209189.1	WP_097209189.1
WP_073391458.1	WP_073391458.1
WP_188543432.1	WP_188543432.1
WP_164426233.1	WP_164426233.1
WP_033189880.1	WP_033189880.1
WP_033189880.1	WP_037181672.1
WP_033189880.1	WP_037113524.1
WP_033189880.1	WP_020111191.1
WP_033189880.1	WP_094712670.1
WP_094695153.1	WP_094695153.1
WP_250282555.1	WP_250282555.1
WP_245753271.1	WP_245753271.1
WP_239030397.1	WP_239030397.1
WP_127125484.1	WP_127125484.1
WP_245177489.1	WP_245177489.1
WP_114515823.1	WP_114515823.1
WP_068573668.1	WP_068573668.1
WP_232320998.1	WP_232320998.1
WP_231442477.1	WP_231442477.1
WP_089337808.1	WP_089337808.1
WP_188780455.1	WP_188780455.1
WP_182379729.1	WP_182379729.1
WP_182379729.1	WP_156392084.1
WP_118921536.1	WP_118921536.1
WP_073727313.1	WP_073727313.1
WP_200677139.1	WP_200677139.1
WP_200677139.1	WP_200712301.1
WP_200677139.1	WP_019068047.1
WP_200677139.1	WP_033280412.1
WP_120040434.1	WP_120040434.1
WP_189842123.1	WP_189842123.1
WP_239111221.1	WP_239111221.1
WP_239111221.1	WP_128366244.1
WP_239111221.1	WP_166118086.1
WP_241841951.1	WP_241841951.1
WP_241841951.1	WP_198946232.1
WP_241841951.1	WP_007520314.1
WP_241841951.1	WP_198939434.1
WP_048673434.1	WP_048673434.1
WP_011940374.1	WP_011940374.1
WP_099022931.1	WP_099022931.1
WP_156618526.1	WP_156618526.1
WP_156618526.1	WP_242639399.1
WP_144951009.1	WP_144951009.1
WP_090359925.1	WP_090359925.1
WP_090359925.1	WP_167156847.1
WP_017679992.1	WP_017679992.1
WP_017679992.1	WP_003937690.1
WP_017679992.1	WP_010591952.1
WP_017679992.1	WP_054375046.1
WP_017679992.1	WP_102031334.1
WP_017679992.1	WP_225222596.1
WP_017679992.1	WP_245340098.1
WP_097196808.1	WP_097196808.1
WP_097196808.1	WP_233489191.1
WP_097196808.1	WP_255362458.1
WP_097196808.1	WP_040338784.1
WP_139094921.1	WP_139094921.1
WP_112280975.1	WP_112280975.1
WP_217644646.1	WP_217644646.1
WP_172833933.1	WP_172833933.1
WP_257858221.1	WP_257858221.1
WP_134322155.1	WP_134322155.1
WP_217001902.1	WP_217001902.1
WP_245662536.1	WP_245662536.1
WP_245662536.1	WP_067871357.1
WP_094314510.1	WP_094314510.1
WP_068058755.1	WP_068058755.1
WP_219068546.1	WP_219068546.1
WP_060945715.1	WP_060945715.1
WP_060945715.1	WP_060949996.1
WP_246220810.1	WP_246220810.1
WP_214171903.1	WP_214171903.1
WP_225951637.1	WP_225951637.1
WP_085149663.1	WP_085149663.1
WP_250150202.1	WP_250150202.1
WP_197257285.1	WP_197257285.1
WP_234810560.1	WP_234810560.1
WP_236737303.1	WP_236737303.1
WP_092554243.1	WP_092554243.1
WP_094616446.1	WP_094616446.1
WP_094616446.1	WP_032404642.1
WP_094616446.1	WP_094680498.1
WP_094616446.1	WP_037176524.1
WP_094616446.1	WP_094739513.1
WP_094616446.1	WP_094669167.1
WP_094616446.1	WP_068051521.1
WP_094616446.1	WP_094639112.1
WP_036352639.1	WP_036352639.1
WP_036352639.1	WP_065035135.1
WP_085258087.1	WP_085258087.1
WP_197910665.1	WP_197910665.1
WP_221193072.1	WP_221193072.1
WP_144758638.1	WP_144758638.1
WP_142051892.1	WP_142051892.1
WP_142051892.1	WP_233159264.1
WP_028929606.1	WP_028929606.1
WP_254781610.1	WP_254781610.1
WP_133799664.1	WP_133799664.1
WP_140180588.1	WP_140180588.1
WP_140180588.1	WP_119730227.1
WP_119703377.1	WP_119703377.1
WP_091799558.1	WP_091799558.1
WP_184866946.1	WP_184866946.1
WP_106400114.1	WP_106400114.1
WP_257919486.1	WP_257919486.1
WP_015443073.1	WP_015443073.1
WP_254550533.1	WP_254550533.1
WP_133753873.1	WP_133753873.1
WP_155547112.1	WP_155547112.1
WP_116999268.1	WP_116999268.1
WP_246511385.1	WP_246511385.1
WP_086865320.1	WP_086865320.1
WP_086865320.1	WP_247024226.1
WP_086865320.1	WP_125307729.1
WP_086865320.1	WP_166639964.1
WP_086865320.1	WP_225956179.1
WP_108343517.1	WP_108343517.1
WP_025321420.1	WP_025321420.1
WP_179964787.1	WP_179964787.1
WP_179964787.1	WP_207568550.1
WP_179964787.1	WP_041301324.1
WP_179964787.1	WP_099037344.1
WP_179964787.1	WP_006245094.1
WP_179964787.1	WP_179967928.1
WP_014814231.1	WP_014814231.1
WP_114738226.1	WP_114738226.1
WP_114738226.1	WP_105346213.1
WP_114738226.1	WP_123026951.1
WP_114738226.1	WP_066986920.1
WP_065143204.1	WP_065143204.1
WP_249783321.1	WP_249783321.1
WP_046750852.1	WP_046750852.1
WP_046750852.1	WP_128109389.1
WP_222633523.1	WP_222633523.1
WP_236788574.1	WP_236788574.1
WP_236788574.1	WP_154755874.1
WP_219849717.1	WP_219849717.1
WP_219849717.1	WP_188328746.1
WP_235723575.1	WP_235723575.1
WP_091944140.1	WP_091944140.1
WP_082556906.1	WP_082556906.1
WP_075014050.1	WP_075014050.1
WP_131767354.1	WP_131767354.1
WP_131767354.1	WP_131786645.1
WP_228389558.1	WP_228389558.1
WP_207083550.1	WP_207083550.1
WP_084131809.1	WP_084131809.1
WP_084131809.1	WP_018636429.1
WP_188838759.1	WP_188838759.1
WP_040493779.1	WP_040493779.1
WP_211602294.1	WP_211602294.1
WP_231850051.1	WP_231850051.1
WP_228823042.1	WP_228823042.1
WP_202555599.1	WP_202555599.1
WP_043464391.1	WP_043464391.1
WP_243407470.1	WP_243407470.1
WP_213244625.1	WP_213244625.1
WP_066065362.1	WP_066065362.1
WP_184577043.1	WP_184577043.1
WP_244522819.1	WP_244522819.1
WP_240234946.1	WP_240234946.1
WP_255781288.1	WP_255781288.1
WP_163513790.1	WP_163513790.1
WP_255659986.1	WP_255659986.1
WP_014442838.1	WP_014442838.1
WP_187091355.1	WP_187091355.1
WP_246382355.1	WP_246382355.1
WP_246382355.1	WP_228726126.1
WP_226903466.1	WP_226903466.1
WP_226903466.1	WP_030529738.1
WP_166631179.1	WP_166631179.1
WP_237467585.1	WP_237467585.1
WP_255063368.1	WP_255063368.1
WP_163801650.1	WP_163801650.1
WP_156689816.1	WP_156689816.1
WP_243653666.1	WP_243653666.1
WP_082934921.1	WP_082934921.1
WP_193928962.1	WP_193928962.1
WP_170194704.1	WP_170194704.1
WP_147782943.1	WP_147782943.1
WP_091116318.1	WP_091116318.1
WP_075839699.1	WP_075839699.1
WP_068915594.1	WP_068915594.1
WP_132876904.1	WP_132876904.1
WP_191193986.1	WP_191193986.1
WP_253829914.1	WP_253829914.1
WP_253829914.1	WP_030531377.1
WP_253829914.1	WP_253852718.1
WP_253829914.1	WP_253862620.1
WP_211903205.1	WP_211903205.1
WP_233528958.1	WP_233528958.1
WP_245541697.1	WP_245541697.1
WP_111505410.1	WP_111505410.1
